review,rating,date,bank,source,sentiment_label,sentiment_score,identified_theme
A great app. It's like carrying a bank in your pocket.,4,2025-06-07,CBE,Google Play,positive,0.8,Other
More than garrantty bank EBC.,4,2025-06-07,CBE,Google Play,positive,0.5,Other
really am happy to this app it is Siple to use everything,5,2025-06-07,CBE,Google Play,positive,0.8,Other
I liked this app. But the User interface is very basic and not attractive at all.,2,2025-06-07,CBE,Google Play,positive,0.06666666666666665,Other
"""Why don’t your ATMs support account-to-account transfers like other countries( Kenya, Nigeria , South africa)""",4,2025-06-06,CBE,Google Play,negative,-0.125,Other
what is this app problem???,1,2025-06-05,CBE,Google Play,neutral,0.0,Other
the app is proactive and a good connections.,5,2025-06-05,CBE,Google Play,positive,0.7,Other
I cannot send to cbebirr app. through this app.,3,2025-06-05,CBE,Google Play,neutral,0.0,Other
good,4,2025-06-05,CBE,Google Play,positive,0.7,Other
not functional,1,2025-06-05,CBE,Google Play,neutral,0.0,Other
"everytime you uninstall the app you have to reach them out physically. very oldy! if that's one of security layer, they'd check for fraud attempt via app source directly(source:- app store, play store ... etc) implicitly ! we are in 2025, physical presence for every app install is traditional(traditionally very rare).",1,2025-06-04,CBE,Google Play,positive,0.23416666666666666,Other
አካውንት የምናስገባበት ቦታ ስም ጽፈን ነው ከዚህ በፊት የላክንባቸውን አካዉንቶች የምንፈልገዉ ነገር ግን አዲስ አካውንቶች mr ብለዉ የሚጀምሩ በዝተዋል ግን አፕልኬሽኑ space ስንጽፍ አይቀበልም ቢስተካከል,4,2025-06-04,CBE,Google Play,neutral,0.0,Other
best,5,2025-06-04,CBE,Google Play,positive,1.0,Other
bezabih,5,2025-06-04,CBE,Google Play,neutral,0.0,Other
Best Mobile Banking app ever,5,2025-06-04,CBE,Google Play,positive,1.0,Other
good,5,2025-06-04,CBE,Google Play,positive,0.7,Other
it was good app but it have some issues like it doesnt give me the right amount that I have in the bank and have some issues in transferring,2,2025-06-04,CBE,Google Play,positive,0.4928571428571428,Other
good,5,2025-06-04,CBE,Google Play,positive,0.7,Other
Good,5,2025-06-04,CBE,Google Play,positive,0.7,Other
👌👍,5,2025-06-04,CBE,Google Play,neutral,0.0,Other
very niec,5,2025-06-04,CBE,Google Play,positive,0.2,Other
best app of finance,5,2025-06-04,CBE,Google Play,positive,1.0,Other
yetemeta,1,2025-06-03,CBE,Google Play,neutral,0.0,Other
Engida Kebede Fetera,5,2025-06-03,CBE,Google Play,neutral,0.0,Other
good,5,2025-06-03,CBE,Google Play,positive,0.7,Other
it is not safety,1,2025-06-03,CBE,Google Play,neutral,0.0,Other
NICE bank,5,2025-06-03,CBE,Google Play,positive,0.6,Other
it is like a childish app make it better the worst I have ever seen,1,2025-06-02,CBE,Google Play,negative,-0.2333333333333333,Other
"It's a problem solver application, go ahead CBE, I love so much.",5,2025-06-02,CBE,Google Play,positive,0.35,Other
It's good but try to make it facilitate for your client,4,2025-06-02,CBE,Google Play,positive,0.7,Other
best app,5,2025-06-01,CBE,Google Play,positive,1.0,Other
Awesome bank,5,2025-06-01,CBE,Google Play,positive,1.0,Other
this app has developed in a very good ways but there are some comments I need to make 1- preventing the screenshot likely not good for someone like me coz I need to make screenshot for quicker evidence. 2-it would be good if you make us to access recent transaction histories for 30 days coz we don't have to go to the Bank's in person to see old transactions or add colander category so user can easily access old transactions through colanders.,5,2025-05-31,CBE,Google Play,positive,0.2214814814814815,Other
Masha alla,5,2025-05-31,CBE,Google Play,neutral,0.0,Other
"Recently there is big problem when sending to safaricom, telebir, and even to cbebirr wallet could anybody who is responsible fix it, it's very frustrating it's been 5 days and my money hasn't been returned it takes it out of my account but doesn't send it to my mpesa update- they have just corrected it and sent me back the money but still I'm afraid now to send again",2,2025-05-31,CBE,Google Play,negative,-0.15333333333333332,Other
better service,5,2025-05-31,CBE,Google Play,positive,0.5,Other
"it,s good app and time manager 👍",5,2025-05-30,CBE,Google Play,positive,0.7,Other
malkaamuu Jiidhaa Namoo,5,2025-05-30,CBE,Google Play,neutral,0.0,Other
lower system everything,3,2025-05-30,CBE,Google Play,neutral,0.0,Other
Nice!,5,2025-05-30,CBE,Google Play,positive,0.75,Other
Keep it up My CBE,5,2025-05-29,CBE,Google Play,neutral,0.0,Other
yes good,5,2025-05-28,CBE,Google Play,positive,0.7,Other
"I was using this app for the last two years with no problems. It stopped working about 3 months ago. when I tried to transfer funds it gives me error ""can't do this transaction. inactive account.""",4,2025-05-27,CBE,Google Play,neutral,0.0,Other
i like everything of this app,5,2025-05-27,CBE,Google Play,neutral,0.0,Other
good,5,2025-05-27,CBE,Google Play,positive,0.7,Other
🤬🤬🤬🤬 network 🛜,1,2025-05-26,CBE,Google Play,neutral,0.0,Other
Best,5,2025-05-26,CBE,Google Play,positive,1.0,Other
CBE is the best financial application and and very dimple to use. I would like to say thank you so much for the developer of application. I really appreciate this app.,5,2025-05-26,CBE,Google Play,positive,0.31999999999999995,Other
nice,5,2025-05-26,CBE,Google Play,positive,0.6,Other
good job,5,2025-05-26,CBE,Google Play,positive,0.7,Other
Good,5,2025-05-25,CBE,Google Play,positive,0.7,Other
it's awesome!!,5,2025-05-25,CBE,Google Play,positive,1.0,Other
best,5,2025-05-25,CBE,Google Play,positive,1.0,Other
thankyou every one,5,2025-05-25,CBE,Google Play,neutral,0.0,Other
best app,5,2025-05-25,CBE,Google Play,positive,1.0,Other
Ronaldo 🇵🇹 🥇,5,2025-05-25,CBE,Google Play,neutral,0.0,Other
"this app is absolutely fantastic I love it and I enjoying to it ,let us support this foundation together .",5,2025-05-25,CBE,Google Play,positive,0.4666666666666666,Other
"The CBE app has been highly unreliable in recent weeks. It frequently fails to work properly on both Ethio Telecom and Safaricom networks, whether using Wi-Fi or mobile data. This week, the system was down entirely for extended periods, making it very difficult to access banking services. The app only functions intermittently, and the lack of consistency is frustrating. I hope the issues are addressed soon, and that any non-technical influences are removed from such essential services.",2,2025-05-25,CBE,Google Play,negative,-0.1405050505050505,Other
mortuary app,5,2025-05-25,CBE,Google Play,neutral,0.0,Other
it is smart app but it has stoped after some period of time on my device with out any reason .,5,2025-05-25,CBE,Google Play,positive,0.21428571428571427,Other
amazing app I am used this app for one year,4,2025-05-24,CBE,Google Play,positive,0.6000000000000001,Other
👍,5,2025-05-24,CBE,Google Play,neutral,0.0,Other
good app,5,2025-05-24,CBE,Google Play,positive,0.7,Other
i love it 😍😘,5,2025-05-24,CBE,Google Play,positive,0.5,Other
It makes life easy!👌,5,2025-05-24,CBE,Google Play,neutral,0.0,Other
its not fast,1,2025-05-24,CBE,Google Play,negative,-0.1,Other
wow,4,2025-05-24,CBE,Google Play,positive,0.1,Other
it is sooo good,5,2025-05-24,CBE,Google Play,positive,0.7,Other
excellent,5,2025-05-24,CBE,Google Play,positive,1.0,Other
ok,1,2025-05-24,CBE,Google Play,positive,0.5,Other
Fantastic,5,2025-05-23,CBE,Google Play,positive,0.4,Other
accessible to using,5,2025-05-23,CBE,Google Play,positive,0.375,Other
I like it,4,2025-05-23,CBE,Google Play,neutral,0.0,Other
good,5,2025-05-23,CBE,Google Play,positive,0.7,Other
why you change default network?,5,2025-05-23,CBE,Google Play,neutral,0.0,Other
very nice 👍,5,2025-05-23,CBE,Google Play,positive,0.78,Other
good,5,2025-05-23,CBE,Google Play,positive,0.7,Other
nice fast app,5,2025-05-23,CBE,Google Play,positive,0.4,Other
good,5,2025-05-23,CBE,Google Play,positive,0.7,Other
best,5,2025-05-23,CBE,Google Play,positive,1.0,Other
how to I get my money,5,2025-05-23,CBE,Google Play,neutral,0.0,Other
"Very bad, can't even load they need to improve their services.",1,2025-05-22,CBE,Google Play,negative,-0.9099999999999998,Other
"Very good app, but please make it reliable . it crashes sometimes .",4,2025-05-22,CBE,Google Play,positive,0.9099999999999999,Other
very busy I don't know why... I prefer 889,3,2025-05-22,CBE,Google Play,positive,0.13,Other
"Sometimes it has a nasty lag for several hour fix that , the rest is 👌",4,2025-05-22,CBE,Google Play,negative,-0.5,Other
the most boring Mobil banking application in ethiopia.Please use alternative private banks mobile banking apps,1,2025-05-22,CBE,Google Play,negative,-0.16666666666666666,Other
hojii bonsaadha,5,2025-05-22,CBE,Google Play,neutral,0.0,Other
ok,5,2025-05-22,CBE,Google Play,positive,0.5,Other
ok,5,2025-05-22,CBE,Google Play,positive,0.5,Other
user-friendly apps.because this app is easy.,5,2025-05-22,CBE,Google Play,positive,0.43333333333333335,Other
Awosome!!!,5,2025-05-22,CBE,Google Play,neutral,0.0,Other
"Very good app,",5,2025-05-22,CBE,Google Play,positive,0.9099999999999999,Other
sync problem may 22 2025 but the date stack on may 8 2025 help pls,5,2025-05-22,CBE,Google Play,neutral,0.0,Other
ይህ መተግበሪያ በጣም ጥሩ ነው. this app is very nice,5,2025-05-22,CBE,Google Play,positive,0.78,Other
I hate this app 😒,1,2025-05-22,CBE,Google Play,negative,-0.8,Other
trustful,5,2025-05-22,CBE,Google Play,neutral,0.0,Other
I like,5,2025-05-22,CBE,Google Play,neutral,0.0,Other
update issue,4,2025-05-22,CBE,Google Play,neutral,0.0,Other
its not working over safari network,1,2025-05-22,CBE,Google Play,neutral,0.0,Other
oldie,1,2025-05-22,CBE,Google Play,neutral,0.0,Other
it doesn't work,1,2025-05-21,CBE,Google Play,neutral,0.0,Other
best,5,2025-05-21,CBE,Google Play,positive,1.0,Other
"This app is good, and we are using it well",1,2025-05-21,CBE,Google Play,positive,0.7,Other
ok,5,2025-05-21,CBE,Google Play,positive,0.5,Other
best app,5,2025-05-21,CBE,Google Play,positive,1.0,Other
best,5,2025-05-21,CBE,Google Play,positive,1.0,Other
very nice 👌 app for android phone,5,2025-05-21,CBE,Google Play,positive,0.78,Other
good app,5,2025-05-21,CBE,Google Play,positive,0.7,Other
Yes Yes,5,2025-05-21,CBE,Google Play,neutral,0.0,Other
በጣም ከርፋፋ,1,2025-05-21,CBE,Google Play,neutral,0.0,Other
easy to use helpful in my life,5,2025-05-21,CBE,Google Play,positive,0.43333333333333335,Other
good 👍,4,2025-05-21,CBE,Google Play,positive,0.7,Other
the best mobile banking app,5,2025-05-21,CBE,Google Play,positive,1.0,Other
"this app is very useful app,it saves time,and it is secure",4,2025-05-21,CBE,Google Play,positive,0.395,Other
ok,2,2025-05-21,CBE,Google Play,positive,0.5,Other
it's a good application 👍,5,2025-05-21,CBE,Google Play,positive,0.7,Other
the screenshot and the reffresh options are so annoying that makes transaction so delaying activity !,2,2025-05-21,CBE,Google Play,negative,-1.0,Other
poor service,1,2025-05-21,CBE,Google Play,negative,-0.4,Other
amazing,5,2025-05-20,CBE,Google Play,positive,0.6000000000000001,Other
it is reliable and easy to use.,5,2025-05-20,CBE,Google Play,positive,0.43333333333333335,Other
the most annoying mobile banking app I've ever seen,1,2025-05-20,CBE,Google Play,negative,-0.15000000000000002,Other
Cbe mobile banking,5,2025-05-20,CBE,Google Play,neutral,0.0,Other
"i can't make Screenshout in this app, please made modification",5,2025-05-20,CBE,Google Play,neutral,0.0,Other
Best app I loved it,5,2025-05-19,CBE,Google Play,positive,0.85,Other
nice app,5,2025-05-19,CBE,Google Play,positive,0.6,Other
wow,5,2025-05-18,CBE,Google Play,positive,0.1,Other
Amazing applicatiom sometimes doesnt work!,5,2025-05-18,CBE,Google Play,positive,0.7500000000000001,Other
well satisfied with this beautiful app,5,2025-05-18,CBE,Google Play,positive,0.675,Other
very good,4,2025-05-17,CBE,Google Play,positive,0.9099999999999999,Other
best app.,5,2025-05-17,CBE,Google Play,positive,1.0,Other
good,5,2025-05-17,CBE,Google Play,positive,0.7,Other
"not working,why???",5,2025-05-17,CBE,Google Play,neutral,0.0,Other
Great impact but why Developer option turnoff if you fix 🙏 🙏 🙏,5,2025-05-17,CBE,Google Play,positive,0.8,Other
excellent,5,2025-05-17,CBE,Google Play,positive,1.0,Other
always disappointing ! especially the iOS one !! some similar local applications are extremely superior to this application!! Really disappointing!,1,2025-05-17,CBE,Google Play,negative,-0.08333333333333333,Other
woxe harimo ribiso,5,2025-05-17,CBE,Google Play,neutral,0.0,Other
good,5,2025-05-16,CBE,Google Play,positive,0.7,Other
"Good ,easy to use",5,2025-05-16,CBE,Google Play,positive,0.5666666666666667,Other
Good app,5,2025-05-15,CBE,Google Play,positive,0.7,Other
Good job👍,5,2025-05-14,CBE,Google Play,positive,0.7,Other
good,5,2025-05-14,CBE,Google Play,positive,0.7,Other
nice,5,2025-05-14,CBE,Google Play,positive,0.6,Other
"Please kindly ask to update the app and allow us to screenshot, it's convenient and efficient as long as you add security to the access there is no reason to block us from screenshooting our screen.",2,2025-05-14,CBE,Google Play,positive,0.27499999999999997,Other
I have using the CBE mobile banking app. and overall i appreciate its Feuteres However i.ve Notticed that when i turn on the Developer options on my divice the App.Stop Functioning prorerly It.Would Be Great If You could look into This issue as l often need to access Developer setting for Otter Application ThankYou For Your attention to This Matter,4,2025-05-13,CBE,Google Play,positive,0.4,Other
customer service is bad nothing is good about this bank,1,2025-05-13,CBE,Google Play,positive,5.551115123125783e-17,Other
It is Amazing Mobile Banking App....But why the screenshot of the receipt doesnt work,5,2025-05-13,CBE,Google Play,positive,0.6000000000000001,Other
fast and simple easy to use 👌,5,2025-05-12,CBE,Google Play,positive,0.2111111111111111,Other
The fastest transferring app I ever had its so reliable,5,2025-05-11,CBE,Google Play,neutral,0.0,Other
"Funds transferred from the same bank do not reflect in the account, even though a confirmation text message was received.",3,2025-05-11,CBE,Google Play,neutral,0.0,Other
it's easy and fast,5,2025-05-10,CBE,Google Play,positive,0.31666666666666665,Other
This app don't have self activation only you have to look near cbe branch that's disgusting,1,2025-05-10,CBE,Google Play,negative,-0.3,Other
hello dearest CBE office personnel make some benefits for those using interest free accounts thanks for your help,5,2025-05-09,CBE,Google Play,positive,0.30000000000000004,Other
wow best application ever,5,2025-05-09,CBE,Google Play,positive,0.55,Other
good,5,2025-05-09,CBE,Google Play,positive,0.7,Other
"Am sorry but what does developer mode do to the application ? hack it ? are you sure you are developer or are you stupid, doesnt makes sense,",1,2025-05-08,CBE,Google Play,negative,-0.26666666666666666,Other
Best,4,2025-05-08,CBE,Google Play,positive,1.0,Other
the pride of Ethiopian bank 🏦,5,2025-05-08,CBE,Google Play,neutral,0.0,Other
why the app telling me to turn of developer options please fix it.,1,2025-05-07,CBE,Google Play,neutral,0.0,Other
good,5,2025-05-07,CBE,Google Play,positive,0.7,Other
ok,5,2025-05-07,CBE,Google Play,positive,0.5,Other
i am very happy . i have small prob. after i transfer i cant put the transfer cashe bil to my dic.,5,2025-05-07,CBE,Google Play,positive,0.375,Other
ok,5,2025-05-07,CBE,Google Play,positive,0.5,Other
good,3,2025-05-06,CBE,Google Play,positive,0.7,Other
amazing apps,5,2025-05-06,CBE,Google Play,positive,0.6000000000000001,Other
All service of Mobile Banking,5,2025-05-06,CBE,Google Play,neutral,0.0,Other
needs improvement,1,2025-05-06,CBE,Google Play,neutral,0.0,Other
i miss the old one i couldn't send my mony to other bank..,1,2025-05-06,CBE,Google Play,negative,-0.012499999999999997,Other
the app is recently crushing each time you open and try to make transfers...it used to be good. take lessons from the Dashen Super app or ethiotelecom. it is not befitting of your experience and glory. inv3st in making it more friendly and convenient. I am considering leaving CBE for good.,2,2025-05-06,CBE,Google Play,positive,0.42976190476190484,Other
good,5,2025-05-06,CBE,Google Play,positive,0.7,Other
good but these week not oky,4,2025-05-06,CBE,Google Play,positive,0.7,Other
well designed! Fixing bugs & two step verification with biometric... simply it's great!,5,2025-05-06,CBE,Google Play,positive,1.0,Other
Good app,5,2025-05-06,CBE,Google Play,positive,0.7,Other
If any developer is reading this please fix the screenshot functionality or at least the download button should work flawlessly without me touching it twenty times.,1,2025-05-05,CBE,Google Play,positive,0.39999999999999997,Other
"it's a great job.but one more thing, it hasn't been placed for transfer to other banks on face like mobile charge card place",5,2025-05-05,CBE,Google Play,positive,0.39166666666666666,Other
CBE mobilr bankg,5,2025-05-05,CBE,Google Play,neutral,0.0,Other
wow,1,2025-05-05,CBE,Google Play,positive,0.1,Other
verygood,3,2025-05-05,CBE,Google Play,neutral,0.0,Other
ممتاز جدا,5,2025-05-04,CBE,Google Play,neutral,0.0,Other
it's very low quality application,1,2025-05-04,CBE,Google Play,neutral,0.0,Other
Very Amazing Apps,5,2025-05-04,CBE,Google Play,positive,0.7800000000000001,Other
አዛ,1,2025-05-04,CBE,Google Play,neutral,0.0,Other
wow simple life,5,2025-05-04,CBE,Google Play,positive,0.05,Other
it's nice,5,2025-05-03,CBE,Google Play,positive,0.6,Other
Why stacked sometimes,5,2025-05-03,CBE,Google Play,neutral,0.0,Other
good app,5,2025-05-03,CBE,Google Play,positive,0.7,Other
nice,5,2025-05-03,CBE,Google Play,positive,0.6,Other
okay 👍 but sometimes busy,1,2025-05-03,CBE,Google Play,positive,0.3,Other
the worst commercial company that fails to do even the most normal things again and and again.,1,2025-05-03,CBE,Google Play,negative,-0.16999999999999998,Other
nice,5,2025-05-03,CBE,Google Play,positive,0.6,Other
Very good app. but disappointed by general cessation of system.,5,2025-05-02,CBE,Google Play,positive,0.06999999999999998,Other
excellent,5,2025-05-02,CBE,Google Play,positive,1.0,Other
good,5,2025-05-02,CBE,Google Play,positive,0.7,Other
good,5,2025-05-02,CBE,Google Play,positive,0.7,Other
Good and fast,5,2025-05-02,CBE,Google Play,positive,0.44999999999999996,Other
Unreliable!,1,2025-05-02,CBE,Google Play,neutral,0.0,Other
Best the best fast,5,2025-05-02,CBE,Google Play,positive,0.7333333333333334,Other
good app,5,2025-05-02,CBE,Google Play,positive,0.7,Other
happy,5,2025-05-02,CBE,Google Play,positive,0.8,Other
fast and reliable,5,2025-05-02,CBE,Google Play,positive,0.2,Other
network errorrrrrr,2,2025-05-02,CBE,Google Play,neutral,0.0,Other
Best app but there is some problem I can't send money to telebirr or mpesa so if you can add that it could be use full,4,2025-05-02,CBE,Google Play,positive,0.675,Other
its good and simple to use,5,2025-05-02,CBE,Google Play,positive,0.35,Other
worest app like that bank for security and network access,1,2025-05-02,CBE,Google Play,neutral,0.0,Other
it's the best app i,5,2025-05-02,CBE,Google Play,positive,1.0,Other
not bad not good,1,2025-05-02,CBE,Google Play,negative,-2.7755575615628914e-17,Other
its very nice,5,2025-05-02,CBE,Google Play,positive,0.78,Other
do not work this week,3,2025-04-30,CBE,Google Play,neutral,0.0,Other
It crashes frequently,4,2025-04-30,CBE,Google Play,positive,0.1,Other
the best,5,2025-04-28,CBE,Google Play,positive,1.0,Other
"I can simply describe this app as ""Making all your work easier"".",5,2025-04-28,CBE,Google Play,neutral,0.0,Other
goid,5,2025-04-28,CBE,Google Play,neutral,0.0,Other
best appearance,5,2025-04-27,CBE,Google Play,positive,1.0,Other
it's very good 👍 app,5,2025-04-27,CBE,Google Play,positive,0.9099999999999999,Other
I need support you,5,2025-04-27,CBE,Google Play,neutral,0.0,Other
the worst Mobile banking i have ever seen in my life,1,2025-04-26,CBE,Google Play,negative,-1.0,Other
super,5,2025-04-26,CBE,Google Play,positive,0.3333333333333333,Other
ጠጀጨገጀ።ጀገ,5,2025-04-26,CBE,Google Play,neutral,0.0,Other
i like the app,5,2025-04-26,CBE,Google Play,neutral,0.0,Other
the Best,1,2025-04-26,CBE,Google Play,positive,1.0,Other
nice,5,2025-04-26,CBE,Google Play,positive,0.6,Other
good,5,2025-04-26,CBE,Google Play,positive,0.7,Other
good,5,2025-04-25,CBE,Google Play,positive,0.7,Other
to other bank is bad,1,2025-04-25,CBE,Google Play,negative,-0.4124999999999999,Other
tank's,5,2025-04-25,CBE,Google Play,neutral,0.0,Other
its good but add more features such like. bank statement showing,5,2025-04-24,CBE,Google Play,positive,0.39999999999999997,Other
it is so nice,5,2025-04-24,CBE,Google Play,positive,0.6,Other
good,5,2025-04-21,CBE,Google Play,positive,0.7,Other
Very Good👍,5,2025-04-21,CBE,Google Play,positive,0.2,Other
"my first frequent experience of cbe app is critical-time failure such as suspending payment on air for 2-5 days with zero explanation, deducting from sender account without depositing to the receiver act. Another fatal error by the banking company as a whole (not the app itself though) is forced-banking with corporations without consent of employers-users of the corresponding corporations",2,2025-04-21,CBE,Google Play,positive,0.04666666666666667,Other
"wow, amazing app",5,2025-04-21,CBE,Google Play,positive,0.35000000000000003,Other
use ful,5,2025-04-21,CBE,Google Play,neutral,0.0,Other
Great app,5,2025-04-21,CBE,Google Play,positive,0.8,Other
well app,5,2025-04-20,CBE,Google Play,neutral,0.0,Other
Actually it is inactive,4,2025-04-19,CBE,Google Play,neutral,0.0,Other
good,4,2025-04-19,CBE,Google Play,positive,0.7,Other
ok,2,2025-04-19,CBE,Google Play,positive,0.5,Other
best app,5,2025-04-19,CBE,Google Play,positive,1.0,Other
amazing,1,2025-04-19,CBE,Google Play,positive,0.6000000000000001,Other
good,5,2025-04-19,CBE,Google Play,positive,0.7,Other
I like,5,2025-04-19,CBE,Google Play,neutral,0.0,Other
"slow, only one account is used",2,2025-04-19,CBE,Google Play,negative,-0.15000000000000002,Performance Issues
ok,5,2025-04-19,CBE,Google Play,positive,0.5,Other
always CBE is the leading Commercial Bank💪💪💪,5,2025-04-18,CBE,Google Play,neutral,0.0,Other
i like it,5,2025-04-18,CBE,Google Play,neutral,0.0,Other
why removing screenshot feature why?,1,2025-04-18,CBE,Google Play,neutral,0.0,Other
nice apps where network is good in connection,5,2025-04-18,CBE,Google Play,positive,0.6499999999999999,Other
Thank you!!!,5,2025-04-18,CBE,Google Play,neutral,0.0,Other
i can't take screenshot,1,2025-04-18,CBE,Google Play,neutral,0.0,Other
"every update was made the system better and better until the March 19th, 2025 update, not allowing us to screenshot. you guys didn't understand how much it's a really quick and significant thing. You add extra steps to us, which makes the process draw back",3,2025-04-18,CBE,Google Play,positive,0.2847222222222222,Other
perfectly special,5,2025-04-18,CBE,Google Play,positive,0.35714285714285715,Other
Fast and Reliable,5,2025-04-18,CBE,Google Play,positive,0.2,Other
good,5,2025-04-17,CBE,Google Play,positive,0.7,Other
The best application I have ever seen in Ethiopia banking industry.,5,2025-04-17,CBE,Google Play,positive,1.0,Other
great app!!!,5,2025-04-17,CBE,Google Play,positive,1.0,Other
because sometimes it doesn't working it load too much,3,2025-04-17,CBE,Google Play,positive,0.2,Other
"Absolutely the best app! It works flawlessly, anytime and anywhere.",5,2025-04-17,CBE,Google Play,positive,0.7333333333333334,Other
ok,3,2025-04-16,CBE,Google Play,positive,0.5,Other
very nice app ever!!!,5,2025-04-16,CBE,Google Play,positive,1.0,Other
the best app,5,2025-04-16,CBE,Google Play,positive,1.0,Other
Biometric security for mobile banking is not available,5,2025-04-16,CBE,Google Play,negative,-0.2,Other
great,5,2025-04-15,CBE,Google Play,positive,0.8,Other
Nice service,5,2025-04-15,CBE,Google Play,positive,0.6,Other
great app,5,2025-04-15,CBE,Google Play,positive,0.8,Other
it's special apps,5,2025-04-15,CBE,Google Play,positive,0.35714285714285715,Other
"In the updated version of the app, it takes more time to download the receipt.",3,2025-04-15,CBE,Google Play,positive,0.5,Other
ለምንድነው ትራንዛክሽን ትንሽ ብቻ የሚያሳየው ?,3,2025-04-14,CBE,Google Play,neutral,0.0,Other
Good 🔥,5,2025-04-14,CBE,Google Play,positive,0.7,Other
very interesting app i am using every day fantastic,5,2025-04-14,CBE,Google Play,positive,0.525,Other
lebaa bank,5,2025-04-14,CBE,Google Play,neutral,0.0,Other
Can't scan/recognize other banks' Interoperable QR Codes,1,2025-04-13,CBE,Google Play,negative,-0.125,Other
OK,5,2025-04-13,CBE,Google Play,positive,0.5,Other
grateful app,5,2025-04-13,CBE,Google Play,neutral,0.0,Other
100% ❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,5,2025-04-13,CBE,Google Play,neutral,0.0,Other
everthing wellbeok,3,2025-04-13,CBE,Google Play,neutral,0.0,Other
"""This mobile banking app is fast and user-friendly, but the only issue I encountered is that I can't access my bank statement within the app. I kindly request that this feature be added, similar to what is offered by other private bank mobile banking apps.",4,2025-04-13,CBE,Google Play,positive,0.1125,Other
nice app 👌,5,2025-04-12,CBE,Google Play,positive,0.6,Other
why did this app is not screenshot,5,2025-04-12,CBE,Google Play,neutral,0.0,Other
it so good app,5,2025-04-12,CBE,Google Play,positive,0.7,Other
the best app,3,2025-04-12,CBE,Google Play,positive,1.0,Other
جميل,5,2025-04-11,CBE,Google Play,neutral,0.0,Other
"less network, specially to make fee for utility purpose",1,2025-04-11,CBE,Google Play,positive,0.09523809523809525,Other
nice,5,2025-04-11,CBE,Google Play,positive,0.6,Other
simply for used,4,2025-04-11,CBE,Google Play,neutral,0.0,Other
wow keep up,5,2025-04-10,CBE,Google Play,positive,0.1,Other
its great app but when updating we can't take screen shot please try to fix it,3,2025-04-10,CBE,Google Play,positive,0.8,Other
good one,5,2025-04-10,CBE,Google Play,positive,0.7,Other
best app.,5,2025-04-10,CBE,Google Play,positive,1.0,Other
everything is easy thank you cebe,5,2025-04-10,CBE,Google Play,positive,0.43333333333333335,Other
ፈጣን ቀልጣፋ,5,2025-04-10,CBE,Google Play,neutral,0.0,Other
good,5,2025-04-10,CBE,Google Play,positive,0.7,Other
